trial_id,sigma_d,rho,phi,theta,seed,C_pc,q_grasp,e_pose,n_grasps,success,obj_z_final,error
306,0.005,0.75,60.0,0.0,306,0.82954,0.18281,0.18242,13,0,0.455,
307,0.005,0.75,60.0,0.0,10307,0.82954,0.21362,0.18169,17,0,0.455,
308,0.005,0.75,60.0,0.0,20308,0.82954,0.19414,0.19007,10,0,0.455,
309,0.005,0.75,60.0,45.0,309,0.00948,0.22002,0.10842,16,0,0.455,
310,0.005,0.75,60.0,45.0,10310,0.00948,0.24045,0.10254,23,0,0.455,
311,0.005,0.75,60.0,45.0,20311,0.00948,0.23906,0.1229,25,0,0.4617,
312,0.005,0.75,60.0,90.0,312,0.00971,0.25145,0.07985,19,0,0.4606,
313,0.005,0.75,60.0,90.0,10313,0.00971,0.26078,0.10436,25,0,0.455,
314,0.005,0.75,60.0,90.0,20314,0.00971,0.24397,0.08757,24,0,0.436,
315,0.005,0.75,65.0,0.0,315,0.88555,0.20344,0.30932,2,0,0.455,
316,0.005,0.75,65.0,0.0,10316,0.88555,0.21061,0.29307,5,0,0.455,
317,0.005,0.75,65.0,0.0,20317,0.88555,0.18201,0.29573,8,0,0.455,
318,0.005,0.75,65.0,45.0,318,0.00818,0.27754,0.09917,26,0,0.455,
319,0.005,0.75,65.0,45.0,10319,0.00818,0.23441,0.11217,23,0,0.455,
320,0.005,0.75,65.0,45.0,20320,0.00818,0.22174,0.11437,24,0,0.455,
321,0.005,0.75,65.0,90.0,321,0.00615,0.27191,0.06708,23,0,0.4596,
322,0.005,0.75,65.0,90.0,10322,0.00615,0.2855,0.07926,25,0,0.4586,
323,0.005,0.75,65.0,90.0,20323,0.00615,0.24657,0.05862,21,0,0.436,
324,0.005,0.5,30.0,0.0,324,0.00999,0.29385,0.04344,36,1,0.675,
325,0.005,0.5,30.0,0.0,10325,0.00999,0.29385,0.04263,43,1,0.675,
326,0.005,0.5,30.0,0.0,20326,0.00999,0.29385,0.04326,42,1,0.675,
327,0.005,0.5,30.0,45.0,327,0.01426,0.22444,0.11062,13,0,0.4547,
328,0.005,0.5,30.0,45.0,10328,0.01426,0.22936,0.10529,12,0,0.455,
329,0.005,0.5,30.0,45.0,20329,0.01426,0.18169,0.10261,11,0,0.455,
330,0.005,0.5,30.0,90.0,330,0.01465,0.20882,0.11221,8,0,0.455,
331,0.005,0.5,30.0,90.0,10331,0.01465,0.15369,0.07555,2,0,0.455,
332,0.005,0.5,30.0,90.0,20332,0.01465,0.21821,0.09387,9,0,0.455,
333,0.005,0.5,45.0,0.0,333,0.00317,0.2878,0.09121,18,0,0.455,
334,0.005,0.5,45.0,0.0,10334,0.00317,0.28679,0.06832,24,0,0.455,
335,0.005,0.5,45.0,0.0,20335,0.00317,0.29145,0.08009,28,0,0.455,
336,0.005,0.5,45.0,45.0,336,0.01258,0.20281,0.104,11,0,0.455,
337,0.005,0.5,45.0,45.0,10337,0.01258,0.20232,0.11865,9,0,0.436,
338,0.005,0.5,45.0,45.0,20338,0.01258,0.23425,0.11621,12,0,0.455,
339,0.005,0.5,45.0,90.0,339,0.01355,0.1942,0.04287,10,1,0.675,
340,0.005,0.5,45.0,90.0,10340,0.01355,0.20586,0.10341,13,0,0.4548,
341,0.005,0.5,45.0,90.0,20341,0.01355,0.22682,0.10397,13,0,0.436,
342,0.005,0.5,50.0,0.0,342,0.00063,0.28432,0.08217,11,0,0.455,
343,0.005,0.5,50.0,0.0,10343,0.00063,0.26409,0.08754,11,0,0.456,
344,0.005,0.5,50.0,0.0,20344,0.00063,0.27111,0.08637,9,0,0.455,
345,0.005,0.5,50.0,45.0,345,0.01167,0.19039,0.1116,8,0,0.4613,
346,0.005,0.5,50.0,45.0,10346,0.01167,0.19695,0.1083,16,0,0.4596,
347,0.005,0.5,50.0,45.0,20347,0.01167,0.21619,0.09901,14,0,0.436,
348,0.005,0.5,50.0,90.0,348,0.01286,0.20741,0.096,14,0,0.4552,
349,0.005,0.5,50.0,90.0,10349,0.01286,0.21369,0.11128,14,0,0.455,
350,0.005,0.5,50.0,90.0,20350,0.01286,0.19114,0.11274,9,0,0.455,
351,0.005,0.5,55.0,0.0,351,1e-05,0.15348,0.07096,1,0,0.436,
352,0.005,0.5,55.0,0.0,10352,9.765625e-06,,,0,0,,no_grasps
353,0.005,0.5,55.0,0.0,20353,9.765625e-06,,,0,0,,no_grasps
354,0.005,0.5,55.0,45.0,354,0.01064,0.19763,0.10463,17,0,0.4591,
355,0.005,0.5,55.0,45.0,10355,0.01064,0.22095,0.11589,14,0,0.436,
356,0.005,0.5,55.0,45.0,20356,0.01064,0.23547,0.09297,14,0,0.455,
357,0.005,0.5,55.0,90.0,357,0.01181,0.21007,0.11045,17,0,0.4546,
358,0.005,0.5,55.0,90.0,10358,0.01181,0.21524,0.11638,11,0,0.4592,
359,0.005,0.5,55.0,90.0,20359,0.01181,0.19477,0.10369,10,0,0.3634,
360,0.005,0.5,60.0,0.0,360,0.82954,0.17753,0.21562,7,0,0.455,
361,0.005,0.5,60.0,0.0,10361,0.82954,0.19133,0.39588,13,0,0.455,
362,0.005,0.5,60.0,0.0,20362,0.82954,0.18805,0.18501,8,0,0.455,
363,0.005,0.5,60.0,45.0,363,0.00948,0.21214,0.10734,16,0,0.455,
364,0.005,0.5,60.0,45.0,10364,0.00948,0.2207,0.11121,10,0,0.455,
365,0.005,0.5,60.0,45.0,20365,0.00948,0.22311,0.11269,23,0,0.455,
366,0.005,0.5,60.0,90.0,366,0.00971,0.24741,0.0858,20,0,0.436,
367,0.005,0.5,60.0,90.0,10367,0.00971,0.22515,0.0811,16,0,0.4554,
368,0.005,0.5,60.0,90.0,20368,0.00971,0.26927,0.09871,16,0,0.4575,
369,0.005,0.5,65.0,0.0,369,0.88555,0.18776,0.19585,5,0,0.455,
370,0.005,0.5,65.0,0.0,10370,0.88555,0.18256,0.24602,4,0,0.455,
371,0.005,0.5,65.0,0.0,20371,0.88555,0.20361,0.28707,6,0,0.455,
372,0.005,0.5,65.0,45.0,372,0.00818,0.19821,0.11007,12,0,0.455,
373,0.005,0.5,65.0,45.0,10373,0.00818,0.23506,0.10908,16,0,0.455,
374,0.005,0.5,65.0,45.0,20374,0.00818,0.1997,0.11947,14,0,0.4612,
375,0.005,0.5,65.0,90.0,375,0.00615,0.27696,0.06338,21,0,0.4613,
376,0.005,0.5,65.0,90.0,10376,0.00615,0.27209,0.05048,13,0,0.036,
377,0.005,0.5,65.0,90.0,20377,0.00615,0.24484,0.07833,13,0,0.436,
378,0.005,0.25,30.0,0.0,378,0.00999,0.29385,0.0454,21,1,0.675,
379,0.005,0.25,30.0,0.0,10379,0.00999,0.29385,0.04335,28,1,0.675,
380,0.005,0.25,30.0,0.0,20380,0.00999,0.29345,0.0464,12,1,0.675,
381,0.005,0.25,30.0,45.0,381,0.01426,0.18562,0.10547,3,0,0.455,
382,0.005,0.25,30.0,45.0,10382,0.01426,0.21547,0.07488,6,0,0.4615,
383,0.005,0.25,30.0,45.0,20383,0.01426,0.19855,0.10448,7,0,0.455,
384,0.005,0.25,30.0,90.0,384,0.01465,0.17887,0.09955,2,0,0.4548,
385,0.005,0.25,30.0,90.0,10385,0.01465,0.1783,0.10091,7,0,0.4548,
386,0.005,0.25,30.0,90.0,20386,0.01465,0.20975,0.09689,3,0,0.455,
387,0.005,0.25,45.0,0.0,387,0.00317,0.28596,0.08105,13,0,0.455,
388,0.005,0.25,45.0,0.0,10388,0.00317,0.28888,0.08363,10,0,0.455,
389,0.005,0.25,45.0,0.0,20389,0.00317,0.27611,0.08496,8,0,0.455,
390,0.005,0.25,45.0,45.0,390,0.01258,0.20968,0.09457,11,0,0.4616,
391,0.005,0.25,45.0,45.0,10391,0.01258,0.22698,0.11703,13,0,0.4566,
392,0.005,0.25,45.0,45.0,20392,0.01258,0.21802,0.11447,8,0,0.436,
393,0.005,0.25,45.0,90.0,393,0.01355,0.17929,0.10276,2,0,0.4548,
394,0.005,0.25,45.0,90.0,10394,0.01355,0.16866,0.09221,3,0,0.455,
395,0.005,0.25,45.0,90.0,20395,0.01355,0.1956,0.10233,5,0,0.455,
396,0.005,0.25,50.0,0.0,396,0.00063,0.2845,0.08361,9,0,0.455,
397,0.005,0.25,50.0,0.0,10397,0.00063,0.28273,0.08097,6,0,0.455,
398,0.005,0.25,50.0,0.0,20398,0.00063,0.28517,0.08567,4,0,0.455,
399,0.005,0.25,50.0,45.0,399,0.01167,0.19002,0.0236,5,1,0.675,
400,0.005,0.25,50.0,45.0,10400,0.01167,0.21919,0.10673,4,0,0.4547,
401,0.005,0.25,50.0,45.0,20401,0.01167,0.20856,0.11452,8,0,0.455,
402,0.005,0.25,50.0,90.0,402,0.01286,0.19292,0.12089,2,0,0.455,
403,0.005,0.25,50.0,90.0,10403,0.01286,0.18486,0.08936,4,0,0.4549,
404,0.005,0.25,50.0,90.0,20404,0.01286,0.1753,0.08192,7,0,0.4549,
405,0.005,0.25,55.0,0.0,405,9.765625e-06,,,0,0,,no_grasps
406,0.005,0.25,55.0,0.0,10406,9.765625e-06,,,0,0,,no_grasps
407,0.005,0.25,55.0,0.0,20407,9.765625e-06,,,0,0,,no_grasps
408,0.005,0.25,55.0,45.0,408,0.01064,0.21649,0.11717,7,0,0.436,
409,0.005,0.25,55.0,45.0,10409,0.01064,0.2084,0.11392,6,0,0.459,
410,0.005,0.25,55.0,45.0,20410,0.01064,0.23615,0.12382,7,0,0.436,
411,0.005,0.25,55.0,90.0,411,0.01181,0.17271,0.10354,7,0,0.455,
412,0.005,0.25,55.0,90.0,10412,0.01181,0.19127,0.07035,8,0,0.436,
413,0.005,0.25,55.0,90.0,20413,0.01181,0.19143,0.11062,6,0,0.036,
414,0.005,0.25,60.0,0.0,414,0.82954,0.1808,0.1722,5,0,0.455,
415,0.005,0.25,60.0,0.0,10415,0.82954,0.18549,0.19514,6,0,0.455,
416,0.005,0.25,60.0,0.0,20416,0.82954,0.1962,0.18029,5,0,0.455,
417,0.005,0.25,60.0,45.0,417,0.00948,0.19305,0.09442,6,0,0.4549,
418,0.005,0.25,60.0,45.0,10418,0.00948,0.23289,0.10238,7,0,0.455,
419,0.005,0.25,60.0,45.0,20419,0.00948,0.25925,0.12415,8,0,0.436,
420,0.005,0.25,60.0,90.0,420,0.00971,0.27912,0.05533,13,0,0.036,
421,0.005,0.25,60.0,90.0,10421,0.00971,0.25923,0.07715,9,0,0.4624,
422,0.005,0.25,60.0,90.0,20422,0.00971,0.21838,0.11239,8,0,0.4547,
423,0.005,0.25,65.0,0.0,423,0.885546875,,,0,0,,no_grasps
424,0.005,0.25,65.0,0.0,10424,0.885546875,,,0,0,,no_grasps
425,0.005,0.25,65.0,0.0,20425,0.88555,0.17125,0.29925,2,0,0.455,
426,0.005,0.25,65.0,45.0,426,0.00818,0.19267,0.09166,5,0,0.4549,
427,0.005,0.25,65.0,45.0,10427,0.00818,0.22738,0.11078,6,0,0.455,
428,0.005,0.25,65.0,45.0,20428,0.00818,0.25647,0.11876,11,0,0.436,
429,0.005,0.25,65.0,90.0,429,0.00615,0.2413,0.11514,5,0,0.4551,
430,0.005,0.25,65.0,90.0,10430,0.00615,0.27423,0.07038,7,0,0.436,
431,0.005,0.25,65.0,90.0,20431,0.00615,0.23872,0.11425,6,0,0.455,
432,0.01,1.0,30.0,0.0,432,0.00999,0.29019,0.04837,58,1,0.675,
433,0.01,1.0,30.0,0.0,10433,0.00999,0.29385,0.04685,75,1,0.675,
434,0.01,1.0,30.0,0.0,20434,0.00999,0.29385,0.04859,83,1,0.675,
435,0.01,1.0,30.0,45.0,435,0.01426,0.15292,0.11006,2,0,0.455,
436,0.01,1.0,30.0,45.0,10436,0.01426,0.19862,0.11631,5,0,0.455,
437,0.01,1.0,30.0,45.0,20437,0.01426,0.16464,0.15869,2,0,0.455,
438,0.01,1.0,30.0,90.0,438,0.01465,0.17403,0.11826,4,0,0.4556,
439,0.01,1.0,30.0,90.0,10439,0.01465,0.17354,0.05821,4,1,0.675,
440,0.01,1.0,30.0,90.0,20440,0.01465,0.1855,0.11024,3,0,0.455,
441,0.01,1.0,45.0,0.0,441,0.00317,0.29385,0.05746,29,1,0.675,
442,0.01,1.0,45.0,0.0,10442,0.00317,0.29385,0.06998,26,0,0.4551,
443,0.01,1.0,45.0,0.0,20443,0.00317,0.29385,0.06107,28,0,0.4559,
444,0.01,1.0,45.0,45.0,444,0.01258,0.18133,0.11722,8,0,0.436,
445,0.01,1.0,45.0,45.0,10445,0.01258,0.18597,0.12677,13,0,0.436,
446,0.01,1.0,45.0,45.0,20446,0.01258,0.20694,0.11915,22,0,0.436,
447,0.01,1.0,45.0,90.0,447,0.01355,0.22913,0.12396,10,0,0.436,
448,0.01,1.0,45.0,90.0,10448,0.01355,0.15601,0.04218,2,1,0.675,
449,0.01,1.0,45.0,90.0,20449,0.01355,0.19285,0.11376,7,0,0.455,
450,0.01,1.0,50.0,0.0,450,0.00063,0.29385,0.07185,27,0,0.455,
451,0.01,1.0,50.0,0.0,10451,0.00063,0.29385,0.06905,31,0,0.4551,
452,0.01,1.0,50.0,0.0,20452,0.00063,0.29385,0.07269,32,0,0.4552,
453,0.01,1.0,50.0,45.0,453,0.01167,0.22332,0.11298,20,0,0.436,
454,0.01,1.0,50.0,45.0,10454,0.01167,0.21656,0.12099,10,0,0.436,
455,0.01,1.0,50.0,45.0,20455,0.01167,0.19993,0.07366,19,0,0.455,
456,0.01,1.0,50.0,90.0,456,0.01286,0.17922,0.11957,11,0,0.455,
457,0.01,1.0,50.0,90.0,10457,0.01286,0.19854,0.1258,16,0,0.436,
458,0.01,1.0,50.0,90.0,20458,0.01286,0.1952,0.11493,17,0,0.455,
459,0.01,1.0,55.0,0.0,459,9.765625e-06,,,0,0,,no_grasps
460,0.01,1.0,55.0,0.0,10460,9.765625e-06,,,0,0,,no_grasps
461,0.01,1.0,55.0,0.0,20461,9.765625e-06,,,0,0,,no_grasps
462,0.01,1.0,55.0,45.0,462,0.01064,0.18153,0.11959,9,0,0.4611,
463,0.01,1.0,55.0,45.0,10463,0.01064,0.19849,0.13046,14,0,0.455,
464,0.01,1.0,55.0,45.0,20464,0.01064,0.21991,0.12349,17,0,0.458,
465,0.01,1.0,55.0,90.0,465,0.01181,0.21905,0.12133,16,0,0.461,
466,0.01,1.0,55.0,90.0,10466,0.01181,0.2074,0.10964,20,0,0.036,
467,0.01,1.0,55.0,90.0,20467,0.01181,0.20567,0.129,11,0,0.455,
468,0.01,1.0,60.0,0.0,468,0.82954,0.17577,0.19557,2,0,0.455,
469,0.01,1.0,60.0,0.0,10469,0.82954,0.18632,0.17491,3,0,0.455,
470,0.01,1.0,60.0,0.0,20470,0.82954,0.18395,0.21476,4,0,0.455,
471,0.01,1.0,60.0,45.0,471,0.00948,0.24286,0.12742,14,0,0.4582,
472,0.01,1.0,60.0,45.0,10472,0.00948,0.22945,0.12324,15,0,0.436,
473,0.01,1.0,60.0,45.0,20473,0.00948,0.22122,0.10965,18,0,0.455,
474,0.01,1.0,60.0,90.0,474,0.00971,0.25724,0.08688,25,0,0.4551,
475,0.01,1.0,60.0,90.0,10475,0.00971,0.2744,0.06446,22,0,0.036,
476,0.01,1.0,60.0,90.0,20476,0.00971,0.29363,0.0709,26,0,0.436,
477,0.01,1.0,65.0,0.0,477,0.88555,0.16716,0.20095,3,0,0.455,
478,0.01,1.0,65.0,0.0,10478,0.88555,0.18573,0.30549,4,0,0.455,
479,0.01,1.0,65.0,0.0,20479,0.88555,0.15812,0.18462,1,0,0.455,
480,0.01,1.0,65.0,45.0,480,0.00818,0.26475,0.12378,18,0,0.4593,
481,0.01,1.0,65.0,45.0,10481,0.00818,0.20586,0.11741,13,0,0.4603,
482,0.01,1.0,65.0,45.0,20482,0.00818,0.27266,0.1259,17,0,0.436,
483,0.01,1.0,65.0,90.0,483,0.00615,0.27812,0.07291,33,0,0.436,
484,0.01,1.0,65.0,90.0,10484,0.00615,0.27502,0.07043,30,0,0.4601,
485,0.01,1.0,65.0,90.0,20485,0.00615,0.27962,0.06763,30,0,0.4619,
486,0.01,0.75,30.0,0.0,486,0.00999,0.29339,0.04841,45,1,0.675,
487,0.01,0.75,30.0,0.0,10487,0.00999,0.29337,0.04302,38,1,0.675,
488,0.01,0.75,30.0,0.0,20488,0.00999,0.29373,0.05086,36,1,0.675,
489,0.01,0.75,30.0,45.0,489,0.01426,0.16347,0.14943,4,0,0.455,
490,0.01,0.75,30.0,45.0,10490,0.01426,0.18412,0.11599,7,0,0.455,
491,0.01,0.75,30.0,45.0,20491,0.01426,0.18143,0.12215,7,0,0.455,
492,0.01,0.75,30.0,90.0,492,0.01465,0.17432,0.0843,4,0,0.455,
493,0.01,0.75,30.0,90.0,10493,0.01465,0.18783,0.05868,8,1,0.675,
494,0.01,0.75,30.0,90.0,20494,0.01465,0.21787,0.07671,8,0,0.455,
495,0.01,0.75,45.0,0.0,495,0.00317,0.29191,0.08482,30,0,0.455,
496,0.01,0.75,45.0,0.0,10496,0.00317,0.29255,0.0739,43,0,0.455,
497,0.01,0.75,45.0,0.0,20497,0.00317,0.29064,0.07435,35,0,0.455,
498,0.01,0.75,45.0,45.0,498,0.01258,0.18585,0.11683,9,0,0.436,
499,0.01,0.75,45.0,45.0,10499,0.01258,0.19142,0.11173,12,0,0.4594,
500,0.01,0.75,45.0,45.0,20500,0.01258,0.1789,0.11514,7,0,0.436,
501,0.01,0.75,45.0,90.0,501,0.01355,0.17059,0.115,9,0,0.4551,
502,0.01,0.75,45.0,90.0,10502,0.01355,0.17512,0.11508,6,0,0.455,
503,0.01,0.75,45.0,90.0,20503,0.01355,0.17301,0.10467,6,0,0.455,
504,0.01,0.75,50.0,0.0,504,0.00063,0.29079,0.08225,23,0,0.4553,
505,0.01,0.75,50.0,0.0,10505,0.00063,0.2899,0.07403,21,0,0.4562,
506,0.01,0.75,50.0,0.0,20506,0.00063,0.29106,0.07642,21,0,0.4551,
507,0.01,0.75,50.0,45.0,507,0.01167,0.17034,0.11285,7,0,0.4361,
508,0.01,0.75,50.0,45.0,10508,0.01167,0.2013,0.1249,8,0,0.455,
509,0.01,0.75,50.0,45.0,20509,0.01167,0.19539,0.131,9,0,0.455,
510,0.01,0.75,50.0,90.0,510,0.01286,0.19425,0.1285,5,0,0.455,
511,0.01,0.75,50.0,90.0,10511,0.01286,0.17238,0.11759,9,0,0.455,
512,0.01,0.75,50.0,90.0,20512,0.01286,0.16285,0.10516,6,0,0.455,
513,0.01,0.75,55.0,0.0,513,9.765625e-06,,,0,0,,no_grasps
514,0.01,0.75,55.0,0.0,10514,9.765625e-06,,,0,0,,no_grasps
515,0.01,0.75,55.0,0.0,20515,9.765625e-06,,,0,0,,no_grasps
516,0.01,0.75,55.0,45.0,516,0.01064,0.22157,0.12278,12,0,0.4597,
517,0.01,0.75,55.0,45.0,10517,0.01064,0.20158,0.1255,13,0,0.436,
518,0.01,0.75,55.0,45.0,20518,0.01064,0.18897,0.12076,8,0,0.4557,
519,0.01,0.75,55.0,90.0,519,0.01181,0.21425,0.10565,9,0,0.4623,
520,0.01,0.75,55.0,90.0,10520,0.01181,0.18344,0.10239,11,0,0.4556,
521,0.01,0.75,55.0,90.0,20521,0.01181,0.18489,0.11573,11,0,0.455,
522,0.01,0.75,60.0,0.0,522,0.82954,0.21614,0.17773,5,0,0.455,
523,0.01,0.75,60.0,0.0,10523,0.82954,0.18205,0.18358,4,0,0.455,
524,0.01,0.75,60.0,0.0,20524,0.82954,0.18312,0.17835,1,0,0.455,
525,0.01,0.75,60.0,45.0,525,0.00948,0.25797,0.12618,17,0,0.436,
526,0.01,0.75,60.0,45.0,10526,0.00948,0.24344,0.11601,18,0,0.4361,
527,0.01,0.75,60.0,45.0,20527,0.00948,0.18583,0.10875,10,0,0.455,
528,0.01,0.75,60.0,90.0,528,0.00971,0.27538,0.08799,23,0,0.4581,
529,0.01,0.75,60.0,90.0,10529,0.00971,0.28051,0.0868,21,0,0.4596,
530,0.01,0.75,60.0,90.0,20530,0.00971,0.2412,0.07272,17,0,0.436,
531,0.01,0.75,65.0,0.0,531,0.88555,0.1712,0.22661,5,0,0.455,
532,0.01,0.75,65.0,0.0,10532,0.88555,0.16287,0.31198,2,0,0.455,
533,0.01,0.75,65.0,0.0,20533,0.88555,0.18821,0.29803,5,0,0.455,
534,0.01,0.75,65.0,45.0,534,0.00818,0.25362,0.11996,15,0,0.4601,
535,0.01,0.75,65.0,45.0,10535,0.00818,0.27641,0.12251,15,0,0.461,
536,0.01,0.75,65.0,45.0,20536,0.00818,0.21976,0.12537,16,0,0.4554,
537,0.01,0.75,65.0,90.0,537,0.00615,0.28399,0.04855,22,0,0.036,
538,0.01,0.75,65.0,90.0,10538,0.00615,0.27641,0.06597,23,0,0.4619,
539,0.01,0.75,65.0,90.0,20539,0.00615,0.27179,0.07572,19,0,0.461,
540,0.01,0.5,30.0,0.0,540,0.00999,0.29128,0.0498,31,1,0.675,
541,0.01,0.5,30.0,0.0,10541,0.00999,0.28725,0.04338,23,1,0.675,
542,0.01,0.5,30.0,0.0,20542,0.00999,0.29334,0.05151,29,1,0.675,
543,0.01,0.5,30.0,45.0,543,0.01426,0.18569,0.0733,7,0,0.455,
544,0.01,0.5,30.0,45.0,10544,0.01426,0.1846,0.11107,9,0,0.455,
545,0.01,0.5,30.0,45.0,20545,0.014264322916666667,,,0,0,,no_grasps
546,0.01,0.5,30.0,90.0,546,0.014651692708333334,,,0,0,,no_grasps
547,0.01,0.5,30.0,90.0,10547,0.01465,0.17615,0.10781,8,0,0.457,
548,0.01,0.5,30.0,90.0,20548,0.01465,0.19349,0.12314,4,0,0.455,
549,0.01,0.5,45.0,0.0,549,0.00317,0.28978,0.06503,21,0,0.455,
550,0.01,0.5,45.0,0.0,10550,0.00317,0.29216,0.06454,19,1,0.675,
551,0.01,0.5,45.0,0.0,20551,0.00317,0.2919,0.06191,26,1,0.675,
552,0.01,0.5,45.0,45.0,552,0.01258,0.17712,0.12889,8,0,0.455,
553,0.01,0.5,45.0,45.0,10553,0.01258,0.21151,0.12173,8,0,0.4588,
554,0.01,0.5,45.0,45.0,20554,0.01258,0.17824,0.11152,1,0,0.455,
555,0.01,0.5,45.0,90.0,555,0.01355,0.16046,0.11406,4,0,0.455,
556,0.01,0.5,45.0,90.0,10556,0.01355,0.16748,0.13059,5,0,0.455,
557,0.01,0.5,45.0,90.0,20557,0.01355,0.1556,0.11364,1,0,0.4361,
558,0.01,0.5,50.0,0.0,558,0.00063,0.29062,0.07519,11,0,0.4561,
559,0.01,0.5,50.0,0.0,10559,0.00063,0.28447,0.07678,11,0,0.4552,
560,0.01,0.5,50.0,0.0,20560,0.00063,0.28469,0.0829,10,0,0.455,
561,0.01,0.5,50.0,45.0,561,0.01167,0.19876,0.11864,6,0,0.436,
562,0.01,0.5,50.0,45.0,10562,0.01167,0.16534,0.10483,3,0,0.436,
563,0.01,0.5,50.0,45.0,20563,0.01167,0.19742,0.11117,10,0,0.455,
564,0.01,0.5,50.0,90.0,564,0.01286,0.17749,0.11795,7,0,0.455,
565,0.01,0.5,50.0,90.0,10565,0.01286,0.23055,0.12305,2,0,0.436,
566,0.01,0.5,50.0,90.0,20566,0.01286,0.17295,0.12931,12,0,0.455,
567,0.01,0.5,55.0,0.0,567,9.765625e-06,,,0,0,,no_grasps
568,0.01,0.5,55.0,0.0,10568,9.765625e-06,,,0,0,,no_grasps
569,0.01,0.5,55.0,0.0,20569,9.765625e-06,,,0,0,,no_grasps
570,0.01,0.5,55.0,45.0,570,0.01064,0.25184,0.12478,13,0,0.436,
571,0.01,0.5,55.0,45.0,10571,0.01064,0.19268,0.11281,6,0,0.455,
572,0.01,0.5,55.0,45.0,20572,0.01064,0.22296,0.12709,3,0,0.4555,
573,0.01,0.5,55.0,90.0,573,0.01181,0.24756,0.12051,12,0,0.455,
574,0.01,0.5,55.0,90.0,10574,0.01181,0.22525,0.11607,11,0,0.4616,
575,0.01,0.5,55.0,90.0,20575,0.01181,0.19022,0.12115,5,0,0.455,
576,0.01,0.5,60.0,0.0,576,0.82954,0.18587,0.18135,2,0,0.455,
577,0.01,0.5,60.0,0.0,10577,0.8295377604166667,,,0,0,,no_grasps
578,0.01,0.5,60.0,0.0,20578,0.82954,0.21467,0.17295,5,0,0.455,
579,0.01,0.5,60.0,45.0,579,0.00948,0.19987,0.13394,6,0,0.455,
580,0.01,0.5,60.0,45.0,10580,0.00948,0.24438,0.12848,9,0,0.455,
581,0.01,0.5,60.0,45.0,20581,0.00948,0.22397,0.10274,7,0,0.455,
582,0.01,0.5,60.0,90.0,582,0.00971,0.29059,0.08522,13,0,0.4607,
583,0.01,0.5,60.0,90.0,10583,0.00971,0.27967,0.07242,14,0,0.4605,
584,0.01,0.5,60.0,90.0,20584,0.00971,0.26162,0.08023,14,0,0.4623,
585,0.01,0.5,65.0,0.0,585,0.885546875,,,0,0,,no_grasps
586,0.01,0.5,65.0,0.0,10586,0.88555,0.17836,0.29147,2,0,0.455,
587,0.01,0.5,65.0,0.0,20587,0.885546875,,,0,0,,no_grasps
588,0.01,0.5,65.0,45.0,588,0.00818,0.25055,0.12395,10,0,0.4598,
589,0.01,0.5,65.0,45.0,10589,0.00818,0.25267,0.12851,17,0,0.4589,
590,0.01,0.5,65.0,45.0,20590,0.00818,0.19669,0.11618,9,0,0.455,
591,0.01,0.5,65.0,90.0,591,0.00615,0.27207,0.05225,10,0,0.4595,
592,0.01,0.5,65.0,90.0,10592,0.00615,0.26942,0.07382,16,0,0.4552,
593,0.01,0.5,65.0,90.0,20593,0.00615,0.27778,0.07308,20,0,0.456,
594,0.01,0.25,30.0,0.0,594,0.00999,0.28713,0.04958,10,1,0.675,
595,0.01,0.25,30.0,0.0,10595,0.00999,0.2933,0.04909,18,1,0.675,
596,0.01,0.25,30.0,0.0,20596,0.00999,0.29323,0.05453,18,1,0.675,
597,0.01,0.25,30.0,45.0,597,0.01426,0.15929,0.10537,2,0,0.455,
598,0.01,0.25,30.0,45.0,10598,0.01426,0.17193,0.11497,1,0,0.455,
599,0.01,0.25,30.0,45.0,20599,0.01426,0.19593,0.10956,4,0,0.455,
600,0.01,0.25,30.0,90.0,600,0.014651692708333334,,,0,0,,no_grasps
601,0.01,0.25,30.0,90.0,10601,0.01465,0.19429,0.08,4,0,0.455,
602,0.01,0.25,30.0,90.0,20602,0.014651692708333334,,,0,0,,no_grasps
603,0.01,0.25,45.0,0.0,603,0.00317,0.2879,0.06962,13,0,0.455,
604,0.01,0.25,45.0,0.0,10604,0.00317,0.2596,0.09987,4,0,0.455,
605,0.01,0.25,45.0,0.0,20605,0.00317,0.28998,0.07781,10,0,0.455,
606,0.01,0.25,45.0,45.0,606,0.01258,0.1743,0.11372,5,0,0.455,
607,0.01,0.25,45.0,45.0,10607,0.01258,0.17068,0.09952,4,0,0.4551,
608,0.01,0.25,45.0,45.0,20608,0.01258,0.15893,0.10069,4,0,0.436,
609,0.01,0.25,45.0,90.0,609,0.01355,0.1629,0.11796,3,0,0.436,
610,0.01,0.25,45.0,90.0,10610,0.0135546875,,,0,0,,no_grasps
611,0.01,0.25,45.0,90.0,20611,0.01355,0.15379,0.11904,2,0,0.455,
612,0.01,0.25,50.0,0.0,612,0.00063,0.27527,0.08514,6,0,0.4551,
613,0.01,0.25,50.0,0.0,10613,0.00063,0.28468,0.07532,3,0,0.4552,
614,0.01,0.25,50.0,0.0,20614,0.00063,0.27898,0.08422,5,0,0.455,
615,0.01,0.25,50.0,45.0,615,0.01167,0.19309,0.09916,4,0,0.4548,
616,0.01,0.25,50.0,45.0,10616,0.01167,0.19744,0.13992,5,0,0.455,
617,0.01,0.25,50.0,45.0,20617,0.01167,0.18487,0.1172,2,0,0.436,
