trial_id,object,sigma_d,rho,phi,theta,seed,seg_empty,C_pc,cube_size,q_grasp,e_pose,n_grasps,collision_free,contacted_bodies,success,final_xy_offset,final_lift,obj_z_final,failure_mode,error
831,cylinder,0.005,0.75,45.0,45.0,10831,0,0.01447,0.25757068395614624,0.23593,0.08556,35,0,target_object,0,,,0.455,pregrasp_collision,
832,cylinder,0.005,0.75,45.0,45.0,20832,0,0.01447,0.2571679651737213,0.24309,0.07627,26,1,,1,0.02989,0.14866,0.6037,success,
833,cylinder,0.005,0.75,45.0,45.0,30833,0,0.01447,0.2558943033218384,0.24652,0.08534,34,0,target_object,0,,,0.455,pregrasp_collision,
834,cylinder,0.005,0.75,45.0,45.0,40834,0,0.01447,0.25658857822418213,0.2377,0.08725,23,0,target_object,0,,,0.455,pregrasp_collision,
835,cylinder,0.005,0.75,45.0,90.0,835,0,0.01445,0.25532570481300354,0.24688,0.08896,37,0,target_object,0,,,0.455,pregrasp_collision,
836,cylinder,0.005,0.75,45.0,90.0,10836,0,0.01445,0.2564865052700043,0.23051,0.07729,24,0,target_object,0,,,0.455,pregrasp_collision,
837,cylinder,0.005,0.75,45.0,90.0,20837,0,0.01445,0.2567470669746399,0.23904,0.09486,28,0,target_object,0,,,0.455,pregrasp_collision,
838,cylinder,0.005,0.75,45.0,90.0,30838,0,0.01445,0.25611060857772827,0.25022,0.07185,34,0,target_object,0,,,0.455,pregrasp_collision,
839,cylinder,0.005,0.75,45.0,90.0,40839,0,0.01445,0.2569565773010254,0.24684,0.0741,35,0,target_object,0,,,0.455,pregrasp_collision,
840,cylinder,0.005,0.75,50.0,0.0,840,0,0.01401,0.25126415491104126,0.24803,0.06864,37,0,target_object,0,,,0.455,pregrasp_collision,
841,cylinder,0.005,0.75,50.0,0.0,10841,0,0.01401,0.25046661496162415,0.23163,0.08209,31,0,target_object,0,,,0.455,pregrasp_collision,
842,cylinder,0.005,0.75,50.0,0.0,20842,0,0.01401,0.25050535798072815,0.226,0.07728,38,1,,1,0.02728,0.14857,0.6036,success,
843,cylinder,0.005,0.75,50.0,0.0,30843,0,0.01401,0.2497795820236206,0.24131,0.08327,33,0,target_object,0,,,0.455,pregrasp_collision,
844,cylinder,0.005,0.75,50.0,0.0,40844,0,0.01401,0.24951015412807465,0.23433,0.0808,31,0,target_object,0,,,0.455,pregrasp_collision,
845,cylinder,0.005,0.75,50.0,45.0,845,0,0.01402,0.2503727674484253,0.24414,0.07508,38,0,target_object,0,,,0.455,pregrasp_collision,
846,cylinder,0.005,0.75,50.0,45.0,10846,0,0.01402,0.2505107522010803,0.24581,0.08536,38,0,target_object,0,,,0.455,pregrasp_collision,
847,cylinder,0.005,0.75,50.0,45.0,20847,0,0.01402,0.2569129467010498,0.24699,0.07724,37,0,target_object,0,,,0.455,pregrasp_collision,
848,cylinder,0.005,0.75,50.0,45.0,30848,0,0.01402,0.25020480155944824,0.24059,0.10071,30,0,target_object,0,,,0.455,pregrasp_collision,
849,cylinder,0.005,0.75,50.0,45.0,40849,0,0.01402,0.2502158582210541,0.23763,0.08928,33,0,target_object,0,,,0.455,pregrasp_collision,
850,cylinder,0.005,0.75,50.0,90.0,850,0,0.01401,0.24901971220970154,0.23754,0.0804,29,0,target_object,0,,,0.455,pregrasp_collision,
851,cylinder,0.005,0.75,50.0,90.0,10851,0,0.01401,0.2504417896270752,0.23724,0.087,30,1,,1,0.03463,0.14937,0.6044,success,
852,cylinder,0.005,0.75,50.0,90.0,20852,0,0.01401,0.24988490343093872,0.22962,0.08621,37,0,target_object,0,,,0.455,pregrasp_collision,
853,cylinder,0.005,0.75,50.0,90.0,30853,0,0.01401,0.24903938174247742,0.23095,0.0845,29,0,target_object,0,,,0.455,pregrasp_collision,
854,cylinder,0.005,0.75,50.0,90.0,40854,0,0.01401,0.24930879473686218,0.24082,0.08432,40,0,target_object,0,,,0.455,pregrasp_collision,
855,cylinder,0.005,0.75,55.0,0.0,855,0,0.01345,0.2480175495147705,0.23896,0.10475,34,0,target_object,0,,,0.455,pregrasp_collision,
856,cylinder,0.005,0.75,55.0,0.0,10856,0,0.01345,0.24638664722442627,0.24612,0.07757,36,0,target_object,0,,,0.455,pregrasp_collision,
857,cylinder,0.005,0.75,55.0,0.0,20857,0,0.01345,0.24454796314239502,0.23607,0.09213,34,0,target_object,0,,,0.455,pregrasp_collision,
858,cylinder,0.005,0.75,55.0,0.0,30858,0,0.01345,0.24448847770690918,0.23702,0.09182,39,0,target_object,0,,,0.455,pregrasp_collision,
859,cylinder,0.005,0.75,55.0,0.0,40859,0,0.01345,0.2444165199995041,0.23844,0.08527,30,1,,1,0.02882,0.14859,0.6036,success,
860,cylinder,0.005,0.75,55.0,45.0,860,0,0.01344,0.2469332218170166,0.24635,0.07965,34,1,,1,0.02861,0.14875,0.6037,success,
861,cylinder,0.005,0.75,55.0,45.0,10861,0,0.01344,0.24172081053256989,0.24745,0.10433,35,0,target_object,0,,,0.455,pregrasp_collision,
862,cylinder,0.005,0.75,55.0,45.0,20862,0,0.01344,0.2538682222366333,0.25254,0.08927,31,0,target_object,0,,,0.455,pregrasp_collision,
863,cylinder,0.005,0.75,55.0,45.0,30863,0,0.01344,0.24207556247711182,0.23049,0.0924,34,0,target_object,0,,,0.455,pregrasp_collision,
864,cylinder,0.005,0.75,55.0,45.0,40864,0,0.01344,0.2450345754623413,0.23234,0.09045,34,0,target_object,0,,,0.455,pregrasp_collision,
865,cylinder,0.005,0.75,55.0,90.0,865,0,0.01345,0.24340294301509857,0.24666,0.09869,39,1,,1,0.03335,0.14915,0.6041,success,
866,cylinder,0.005,0.75,55.0,90.0,10866,0,0.01345,0.24936234951019287,0.22597,0.10375,38,1,,1,0.03546,0.1489,0.6039,success,
867,cylinder,0.005,0.75,55.0,90.0,20867,0,0.01345,0.24755775928497314,0.23692,0.09116,39,0,target_object,0,,,0.455,pregrasp_collision,
868,cylinder,0.005,0.75,55.0,90.0,30868,0,0.01345,0.24426905810832977,0.24088,0.08216,37,0,target_object,0,,,0.455,pregrasp_collision,
869,cylinder,0.005,0.75,55.0,90.0,40869,0,0.01345,0.24725139141082764,0.2364,0.08031,38,1,,1,0.02293,0.14977,0.6048,success,
870,cylinder,0.005,0.75,60.0,0.0,870,0,0.01281,0.2349792718887329,0.23965,0.08816,41,1,,1,0.03083,0.14849,0.6035,success,
871,cylinder,0.005,0.75,60.0,0.0,10871,0,0.01281,0.24412310123443604,0.24266,0.10065,37,0,target_object,0,,,0.455,pregrasp_collision,
872,cylinder,0.005,0.75,60.0,0.0,20872,0,0.01281,0.24958527088165283,0.24508,0.08081,31,0,target_object,0,,,0.455,pregrasp_collision,
873,cylinder,0.005,0.75,60.0,0.0,30873,0,0.01281,0.25578999519348145,0.22923,0.10614,35,0,target_object,0,,,0.455,pregrasp_collision,
874,cylinder,0.005,0.75,60.0,0.0,40874,0,0.01281,0.2543855905532837,0.20402,0.07461,29,0,target_object,0,,,0.455,pregrasp_collision,
875,cylinder,0.005,0.75,60.0,45.0,875,0,0.01284,0.24738669395446777,0.25163,0.09307,36,0,target_object,0,,,0.455,pregrasp_collision,
876,cylinder,0.005,0.75,60.0,45.0,10876,0,0.01284,0.2550821304321289,0.23498,0.09262,31,0,target_object,0,,,0.455,pregrasp_collision,
877,cylinder,0.005,0.75,60.0,45.0,20877,0,0.01284,0.24407100677490234,0.24765,0.09325,32,1,,1,0.03131,0.1483,0.6033,success,
878,cylinder,0.005,0.75,60.0,45.0,30878,0,0.01284,0.2492504119873047,0.24774,0.09438,34,1,,1,0.03282,0.14892,0.6039,success,
879,cylinder,0.005,0.75,60.0,45.0,40879,0,0.01284,0.25322604179382324,0.23589,0.09666,33,1,,1,0.03429,0.14792,0.6029,success,
880,cylinder,0.005,0.75,60.0,90.0,880,0,0.01281,0.24563491344451904,0.25236,0.07619,35,0,target_object,0,,,0.455,pregrasp_collision,
881,cylinder,0.005,0.75,60.0,90.0,10881,0,0.01281,0.24949538707733154,0.23694,0.0838,34,1,,1,0.03083,0.14949,0.6045,success,
882,cylinder,0.005,0.75,60.0,90.0,20882,0,0.01281,0.24626576900482178,0.22812,0.09878,30,0,target_object,0,,,0.455,pregrasp_collision,
883,cylinder,0.005,0.75,60.0,90.0,30883,0,0.01281,0.24186921119689941,0.25047,0.09475,38,1,,1,0.02777,0.14759,0.6026,success,
884,cylinder,0.005,0.75,60.0,90.0,40884,0,0.01281,0.24408018589019775,0.24888,0.09808,37,0,target_object,0,,,0.455,pregrasp_collision,
885,cylinder,0.005,0.75,65.0,0.0,885,0,0.01204,0.26381170749664307,0.24292,0.02544,27,0,target_object,0,,,0.455,pregrasp_collision,
886,cylinder,0.005,0.75,65.0,0.0,10886,0,0.01204,0.2543755769729614,0.23298,0.10468,29,0,target_object,0,,,0.455,pregrasp_collision,
887,cylinder,0.005,0.75,65.0,0.0,20887,0,0.01204,0.2608792781829834,0.25623,0.10705,27,0,target_object,0,,,0.455,pregrasp_collision,
888,cylinder,0.005,0.75,65.0,0.0,30888,0,0.01204,0.25376594066619873,0.24371,0.02178,27,1,,1,0.00062,0.1497,0.6047,success,
889,cylinder,0.005,0.75,65.0,0.0,40889,0,0.01204,0.26336240768432617,0.22991,0.10187,37,0,target_object,0,,,0.455,pregrasp_collision,
890,cylinder,0.005,0.75,65.0,45.0,890,0,0.0121,0.2586817741394043,0.24769,0.09537,27,0,target_object,0,,,0.455,pregrasp_collision,
891,cylinder,0.005,0.75,65.0,45.0,10891,0,0.0121,0.26018595695495605,0.26819,0.10656,32,1,,1,0.03016,0.14881,0.6038,success,
892,cylinder,0.005,0.75,65.0,45.0,20892,0,0.0121,0.25985896587371826,0.27127,0.10866,34,1,,1,0.03041,0.14859,0.6036,success,
893,cylinder,0.005,0.75,65.0,45.0,30893,0,0.0121,0.2588618993759155,0.23053,0.02766,32,0,target_object,0,,,0.455,pregrasp_collision,
894,cylinder,0.005,0.75,65.0,45.0,40894,0,0.0121,0.2675255537033081,0.24982,0.09089,28,0,target_object,0,,,0.455,pregrasp_collision,
895,cylinder,0.005,0.75,65.0,90.0,895,0,0.01204,0.24693512916564941,0.23577,0.10655,31,0,target_object,0,,,0.455,pregrasp_collision,
896,cylinder,0.005,0.75,65.0,90.0,10896,0,0.01204,0.24935948848724365,0.22993,0.10816,26,1,,1,0.03129,0.14933,0.6043,success,
897,cylinder,0.005,0.75,65.0,90.0,20897,0,0.01204,0.24769103527069092,0.23588,0.09707,25,0,target_object,0,,,0.455,pregrasp_collision,
898,cylinder,0.005,0.75,65.0,90.0,30898,0,0.01204,0.2543691396713257,0.25847,0.06173,28,0,target_object,0,,,0.455,pregrasp_collision,
899,cylinder,0.005,0.75,65.0,90.0,40899,0,0.01204,0.250984787940979,0.25797,0.11637,26,0,target_object,0,,,0.455,pregrasp_collision,
900,cylinder,0.005,0.5,30.0,0.0,900,0,0.01517,0.26048538088798523,0.2302,0.06366,22,0,target_object,0,,,0.455,pregrasp_collision,
901,cylinder,0.005,0.5,30.0,0.0,10901,0,0.01517,0.2606545090675354,0.24504,0.06332,32,0,target_object,0,,,0.455,pregrasp_collision,
902,cylinder,0.005,0.5,30.0,0.0,20902,0,0.01517,0.26115190982818604,0.22888,0.06912,27,0,target_object,0,,,0.455,pregrasp_collision,
903,cylinder,0.005,0.5,30.0,0.0,30903,0,0.01517,0.2614583671092987,0.22083,0.07023,22,1,,1,0.0279,0.14881,0.6038,success,
904,cylinder,0.005,0.5,30.0,0.0,40904,0,0.01517,0.2612200379371643,0.22732,0.06726,28,1,,1,0.02878,0.14831,0.6033,success,
905,cylinder,0.005,0.5,30.0,45.0,905,0,0.01518,0.26138681173324585,0.21015,0.05108,39,0,target_object,0,,,0.455,pregrasp_collision,
906,cylinder,0.005,0.5,30.0,45.0,10906,0,0.01518,0.26169806718826294,0.21509,0.07379,22,0,target_object,0,,,0.455,pregrasp_collision,
907,cylinder,0.005,0.5,30.0,45.0,20907,0,0.01518,0.2607809007167816,0.22067,0.07028,43,0,target_object,0,,,0.455,pregrasp_collision,
908,cylinder,0.005,0.5,30.0,45.0,30908,0,0.01518,0.26262980699539185,0.1933,0.08165,37,1,,1,0.02459,0.14605,0.601,success,
909,cylinder,0.005,0.5,30.0,45.0,40909,0,0.01518,0.25965309143066406,0.244,0.06167,36,0,target_object,0,,,0.455,pregrasp_collision,
910,cylinder,0.005,0.5,30.0,90.0,910,0,0.01517,0.2612188458442688,0.21637,0.07481,22,0,target_object,0,,,0.455,pregrasp_collision,
911,cylinder,0.005,0.5,30.0,90.0,10911,0,0.01517,0.2625720798969269,0.23931,0.0644,27,0,target_object,0,,,0.455,pregrasp_collision,
912,cylinder,0.005,0.5,30.0,90.0,20912,0,0.01517,0.2612385153770447,0.23027,0.05734,16,0,target_object,0,,,0.455,pregrasp_collision,
913,cylinder,0.005,0.5,30.0,90.0,30913,0,0.01517,0.2622208595275879,0.20713,0.06566,14,0,target_object,0,,,0.455,pregrasp_collision,
914,cylinder,0.005,0.5,30.0,90.0,40914,0,0.01517,0.26176226139068604,0.20555,0.07204,20,0,target_object,0,,,0.455,pregrasp_collision,
915,cylinder,0.005,0.5,45.0,0.0,915,0,0.01445,0.2566024661064148,0.22253,0.09608,9,0,target_object,0,,,0.455,pregrasp_collision,
916,cylinder,0.005,0.5,45.0,0.0,10916,0,0.01445,0.25637680292129517,0.24323,0.08933,35,0,target_object,0,,,0.455,pregrasp_collision,
917,cylinder,0.005,0.5,45.0,0.0,20917,0,0.01445,0.2554665207862854,0.23016,0.0819,12,1,,1,0.03413,0.14889,0.6039,success,
918,cylinder,0.005,0.5,45.0,0.0,30918,0,0.01445,0.25516632199287415,0.24478,0.09299,9,0,target_object,0,,,0.455,pregrasp_collision,
919,cylinder,0.005,0.5,45.0,0.0,40919,0,0.01445,0.25500527024269104,0.22303,0.09703,8,0,target_object,0,,,0.455,pregrasp_collision,
920,cylinder,0.005,0.5,45.0,45.0,920,0,0.01447,0.2557440996170044,0.24753,0.07721,41,0,target_object,0,,,0.455,pregrasp_collision,
921,cylinder,0.005,0.5,45.0,45.0,10921,0,0.01447,0.2559741139411926,0.22569,0.0851,9,0,target_object,0,,,0.455,pregrasp_collision,
922,cylinder,0.005,0.5,45.0,45.0,20922,0,0.01447,0.25556817650794983,0.2412,0.08242,9,0,target_object,0,,,0.455,pregrasp_collision,
923,cylinder,0.005,0.5,45.0,45.0,30923,0,0.01447,0.255240797996521,0.24514,0.08294,35,0,target_object,0,,,0.455,pregrasp_collision,
924,cylinder,0.005,0.5,45.0,45.0,40924,0,0.01447,0.2554721534252167,0.25056,0.07286,44,0,target_object,0,,,0.455,pregrasp_collision,
925,cylinder,0.005,0.5,45.0,90.0,925,0,0.01445,0.25566744804382324,0.23825,0.08646,41,1,,1,0.0278,0.14944,0.6044,success,
926,cylinder,0.005,0.5,45.0,90.0,10926,0,0.01445,0.25714194774627686,0.19394,0.11189,6,1,,1,0.03566,0.14747,0.6025,success,
927,cylinder,0.005,0.5,45.0,90.0,20927,0,0.01445,0.25460582971572876,0.18419,0.08183,4,0,target_object,0,,,0.455,pregrasp_collision,
928,cylinder,0.005,0.5,45.0,90.0,30928,0,0.01445,0.25560131669044495,0.23967,0.08562,16,1,,1,0.02347,0.14623,0.6012,success,
929,cylinder,0.005,0.5,45.0,90.0,40929,0,0.01445,0.25597044825553894,0.23767,0.07988,11,0,target_object,0,,,0.455,pregrasp_collision,
930,cylinder,0.005,0.5,50.0,0.0,930,0,0.01401,0.24870601296424866,0.22979,0.09627,8,0,target_object,0,,,0.455,pregrasp_collision,
931,cylinder,0.005,0.5,50.0,0.0,10931,0,0.01401,0.25047144293785095,0.2552,0.0657,36,0,target_object,0,,,0.455,pregrasp_collision,
932,cylinder,0.005,0.5,50.0,0.0,20932,0,0.01401,0.24880504608154297,0.24676,0.08954,10,1,,1,0.03189,0.14814,0.6031,success,
933,cylinder,0.005,0.5,50.0,0.0,30933,0,0.01401,0.2501194179058075,0.21153,0.10162,7,1,,1,0.02319,0.14862,0.6036,success,
934,cylinder,0.005,0.5,50.0,0.0,40934,0,0.01401,0.2504875659942627,0.25118,0.08272,7,1,,1,0.03221,0.14876,0.6037,success,
935,cylinder,0.005,0.5,50.0,45.0,935,0,0.01402,0.24981632828712463,0.24219,0.08705,13,1,,1,0.03264,0.14871,0.6037,success,
936,cylinder,0.005,0.5,50.0,45.0,10936,0,0.01402,0.25102683901786804,0.25528,0.08467,41,0,target_object,0,,,0.455,pregrasp_collision,
937,cylinder,0.005,0.5,50.0,45.0,20937,0,0.01402,0.2507583498954773,0.25298,0.09376,17,0,target_object,0,,,0.455,pregrasp_collision,
938,cylinder,0.005,0.5,50.0,45.0,30938,0,0.01402,0.2511114776134491,0.25875,0.08267,15,1,,1,0.03398,0.14857,0.6036,success,
939,cylinder,0.005,0.5,50.0,45.0,40939,0,0.01402,0.24803930521011353,0.25441,0.08566,12,0,target_object,0,,,0.455,pregrasp_collision,
940,cylinder,0.005,0.5,50.0,90.0,940,0,0.01401,0.24901893734931946,0.25769,0.0894,7,0,target_object,0,,,0.455,pregrasp_collision,
941,cylinder,0.005,0.5,50.0,90.0,10941,0,0.01401,0.2500218152999878,0.24425,0.0942,7,0,target_object,0,,,0.455,pregrasp_collision,
942,cylinder,0.005,0.5,50.0,90.0,20942,0,0.01401,0.24962203204631805,0.22957,0.10659,8,1,,1,0.01762,0.14748,0.6025,success,
943,cylinder,0.005,0.5,50.0,90.0,30943,0,0.01401,0.2489059418439865,0.22676,0.09158,10,1,,1,0.0262,0.14723,0.6022,success,
944,cylinder,0.005,0.5,50.0,90.0,40944,0,0.01401,0.25045302510261536,0.24198,0.09239,11,0,target_object,0,,,0.455,pregrasp_collision,
945,cylinder,0.005,0.5,55.0,0.0,945,0,0.01345,0.2458861917257309,0.25504,0.10289,22,0,target_object,0,,,0.455,pregrasp_collision,
946,cylinder,0.005,0.5,55.0,0.0,10946,0,0.01345,0.24794042110443115,0.24873,0.09887,18,0,target_object,0,,,0.455,pregrasp_collision,
947,cylinder,0.005,0.5,55.0,0.0,20947,0,0.01345,0.24386821687221527,0.24395,0.10363,15,0,target_object,0,,,0.455,pregrasp_collision,
948,cylinder,0.005,0.5,55.0,0.0,30948,0,0.01345,0.24249602854251862,0.25354,0.09674,22,0,target_object,0,,,0.455,pregrasp_collision,
949,cylinder,0.005,0.5,55.0,0.0,40949,0,0.01345,0.2440778911113739,0.25786,0.08952,20,1,,1,0.03278,0.1486,0.6036,success,
950,cylinder,0.005,0.5,55.0,45.0,950,0,0.01344,0.25398850440979004,0.25027,0.10078,22,1,,1,0.0299,0.14844,0.6034,success,
951,cylinder,0.005,0.5,55.0,45.0,10951,0,0.01344,0.2429671287536621,0.24603,0.09959,15,0,target_object,0,,,0.455,pregrasp_collision,
952,cylinder,0.005,0.5,55.0,45.0,20952,0,0.01344,0.2425830066204071,0.24773,0.09827,18,0,target_object,0,,,0.455,pregrasp_collision,
953,cylinder,0.005,0.5,55.0,45.0,30953,0,0.01344,0.24317988753318787,0.24689,0.08651,15,0,target_object,0,,,0.455,pregrasp_collision,
954,cylinder,0.005,0.5,55.0,45.0,40954,0,0.01344,0.24109849333763123,0.24308,0.08904,17,0,target_object,0,,,0.455,pregrasp_collision,
955,cylinder,0.005,0.5,55.0,90.0,955,0,0.01345,0.24374333024024963,0.24709,0.10155,21,0,target_object,0,,,0.455,pregrasp_collision,
956,cylinder,0.005,0.5,55.0,90.0,10956,0,0.01345,0.24384476244449615,0.25059,0.09298,18,0,target_object,0,,,0.455,pregrasp_collision,
957,cylinder,0.005,0.5,55.0,90.0,20957,0,0.01345,0.2448696494102478,0.25099,0.0993,14,0,target_object,0,,,0.455,pregrasp_collision,
958,cylinder,0.005,0.5,55.0,90.0,30958,0,0.01345,0.2501685619354248,0.25859,0.08756,18,1,,1,0.032,0.14906,0.604,success,
959,cylinder,0.005,0.5,55.0,90.0,40959,0,0.01345,0.24410009384155273,0.23942,0.10811,14,0,target_object,0,,,0.455,pregrasp_collision,
960,cylinder,0.005,0.5,60.0,0.0,960,0,0.01281,0.2576577663421631,0.23914,0.09724,14,1,,1,0.03072,0.14817,0.6032,success,
961,cylinder,0.005,0.5,60.0,0.0,10961,0,0.01281,0.24687373638153076,0.24003,0.09659,15,1,,1,0.03423,0.14871,0.6037,success,
962,cylinder,0.005,0.5,60.0,0.0,20962,0,0.01281,0.24386906623840332,0.26318,0.09575,19,0,target_object,0,,,0.455,pregrasp_collision,
963,cylinder,0.005,0.5,60.0,0.0,30963,0,0.01281,0.23832917213439941,0.26618,0.10512,24,0,target_object,0,,,0.455,pregrasp_collision,
964,cylinder,0.005,0.5,60.0,0.0,40964,0,0.01281,0.2461930513381958,0.24093,0.07451,22,0,target_object,0,,,0.455,pregrasp_collision,
965,cylinder,0.005,0.5,60.0,45.0,965,0,0.01284,0.23497426509857178,0.2495,0.10266,22,0,target_object,0,,,0.455,pregrasp_collision,
966,cylinder,0.005,0.5,60.0,45.0,10966,0,0.01284,0.2497546672821045,0.23491,0.0859,20,0,target_object,0,,,0.455,pregrasp_collision,
967,cylinder,0.005,0.5,60.0,45.0,20967,0,0.01284,0.25257349014282227,0.24083,0.09505,23,1,,1,0.03034,0.1476,0.6026,success,
968,cylinder,0.005,0.5,60.0,45.0,30968,0,0.01284,0.2636995315551758,0.24549,0.09653,26,1,,1,0.03353,0.14863,0.6036,success,
969,cylinder,0.005,0.5,60.0,45.0,40969,0,0.01284,0.25492942333221436,0.26047,0.10075,24,0,target_object,0,,,0.455,pregrasp_collision,
970,cylinder,0.005,0.5,60.0,90.0,970,0,0.01281,0.23492777347564697,0.2601,0.08981,24,0,target_object,0,,,0.455,pregrasp_collision,
971,cylinder,0.005,0.5,60.0,90.0,10971,0,0.01281,0.24239599704742432,0.23674,0.11473,18,0,target_object,0,,,0.455,pregrasp_collision,
972,cylinder,0.005,0.5,60.0,90.0,20972,0,0.01281,0.24172234535217285,0.25236,0.09577,19,1,,1,0.0336,0.14942,0.6044,success,
973,cylinder,0.005,0.5,60.0,90.0,30973,0,0.01281,0.257457971572876,0.2488,0.09191,22,0,target_object,0,,,0.455,pregrasp_collision,
974,cylinder,0.005,0.5,60.0,90.0,40974,0,0.01281,0.241005539894104,0.25005,0.09772,21,0,target_object,0,,,0.455,pregrasp_collision,
975,cylinder,0.005,0.5,65.0,0.0,975,0,0.01204,0.24324750900268555,0.25723,0.10278,14,0,target_object,0,,,0.455,pregrasp_collision,
976,cylinder,0.005,0.5,65.0,0.0,10976,0,0.01204,0.2509877681732178,0.20504,0.12079,12,1,,0,0.06042,0.0,0.455,executed_dropped,
977,cylinder,0.005,0.5,65.0,0.0,20977,0,0.01204,0.25578832626342773,0.22322,0.08254,13,0,target_object,0,,,0.455,pregrasp_collision,
978,cylinder,0.005,0.5,65.0,0.0,30978,0,0.01204,0.25242292881011963,0.23339,0.09409,18,0,target_object,0,,,0.455,pregrasp_collision,
979,cylinder,0.005,0.5,65.0,0.0,40979,0,0.01204,0.25002217292785645,0.23238,0.09193,15,1,,1,0.02637,0.14866,0.6036,success,
980,cylinder,0.005,0.5,65.0,45.0,980,0,0.0121,0.24782109260559082,0.22476,0.12113,18,0,target_object,0,,,0.455,pregrasp_collision,
981,cylinder,0.005,0.5,65.0,45.0,10981,0,0.0121,0.24895846843719482,0.24923,0.11072,24,0,target_object,0,,,0.455,pregrasp_collision,
982,cylinder,0.005,0.5,65.0,45.0,20982,0,0.0121,0.243735671043396,0.24129,0.1128,28,0,target_object,0,,,0.455,pregrasp_collision,
983,cylinder,0.005,0.5,65.0,45.0,30983,0,0.0121,0.2515157461166382,0.24133,0.09855,20,0,target_object,0,,,0.455,pregrasp_collision,
984,cylinder,0.005,0.5,65.0,45.0,40984,0,0.0121,0.2568032741546631,0.23508,0.11527,19,0,target_object,0,,,0.455,pregrasp_collision,
985,cylinder,0.005,0.5,65.0,90.0,985,0,0.01204,0.24127745628356934,0.23553,0.10235,20,0,target_object,0,,,0.455,pregrasp_collision,
986,cylinder,0.005,0.5,65.0,90.0,10986,0,0.01204,0.2486814260482788,0.2429,0.11612,8,0,target_object,0,,,0.455,pregrasp_collision,
987,cylinder,0.005,0.5,65.0,90.0,20987,0,0.01204,0.25073421001434326,0.25874,0.10178,24,0,target_object,0,,,0.455,pregrasp_collision,
988,cylinder,0.005,0.5,65.0,90.0,30988,0,0.01204,0.271106481552124,0.20802,0.06902,16,0,target_object,0,,,0.455,pregrasp_collision,
989,cylinder,0.005,0.5,65.0,90.0,40989,0,0.01204,0.257254958152771,0.24308,0.1028,16,0,target_object,0,,,0.455,pregrasp_collision,
990,cylinder,0.005,0.25,30.0,0.0,990,0,0.01517,0.26302123069763184,0.24506,0.08208,15,1,,1,0.03449,0.14898,0.604,success,
991,cylinder,0.005,0.25,30.0,0.0,10991,0,0.01517,0.2614053189754486,0.24761,0.0642,20,0,target_object,0,,,0.455,pregrasp_collision,
992,cylinder,0.005,0.25,30.0,0.0,20992,0,0.01517,0.26158249378204346,0.23227,0.04536,3,0,target_object,0,,,0.455,pregrasp_collision,
993,cylinder,0.005,0.25,30.0,0.0,30993,0,0.01517,0.2599741816520691,0.21696,0.05233,5,0,target_object,0,,,0.455,pregrasp_collision,
994,cylinder,0.005,0.25,30.0,0.0,40994,0,0.01517,0.26166629791259766,0.16191,0.06683,1,0,target_object,0,,,0.455,pregrasp_collision,
995,cylinder,0.005,0.25,30.0,45.0,995,0,0.01518,0.2601171135902405,,,0,,,0,,,,no_grasps,no_grasps
996,cylinder,0.005,0.25,30.0,45.0,10996,0,0.01518,0.2604820132255554,0.22008,0.06468,18,0,target_object,0,,,0.455,pregrasp_collision,
997,cylinder,0.005,0.25,30.0,45.0,20997,0,0.01518,0.26117801666259766,0.23866,0.06454,13,0,target_object,0,,,0.455,pregrasp_collision,
998,cylinder,0.005,0.25,30.0,45.0,30998,0,0.01518,0.26110339164733887,0.15015,0.1133,1,1,,1,0.03526,0.14853,0.6035,success,
999,cylinder,0.005,0.25,30.0,45.0,40999,0,0.01518,0.25994420051574707,0.23376,0.01825,3,0,target_object,0,,,0.455,pregrasp_collision,
1000,cylinder,0.005,0.25,30.0,90.0,1000,0,0.01517,0.2623029947280884,0.17655,0.07435,4,0,target_object,0,,,0.455,pregrasp_collision,
1001,cylinder,0.005,0.25,30.0,90.0,11001,0,0.01517,0.2591710686683655,0.23083,0.03761,12,0,target_object,0,,,0.455,pregrasp_collision,
1002,cylinder,0.005,0.25,30.0,90.0,21002,0,0.01517,0.2606939971446991,0.20268,0.06618,11,0,target_object,0,,,0.455,pregrasp_collision,
1003,cylinder,0.005,0.25,30.0,90.0,31003,0,0.01517,0.2603908181190491,0.24177,0.06643,29,0,target_object,0,,,0.455,pregrasp_collision,
1004,cylinder,0.005,0.25,30.0,90.0,41004,0,0.01517,0.25968801975250244,0.20575,0.07114,4,1,,1,0.02095,0.14914,0.6041,success,
1005,cylinder,0.005,0.25,45.0,0.0,1005,0,0.01445,0.2554548978805542,0.26325,0.08853,11,0,target_object,0,,,0.455,pregrasp_collision,
1006,cylinder,0.005,0.25,45.0,0.0,11006,0,0.01445,0.2542570233345032,0.24325,0.05719,16,0,target_object,0,,,0.455,pregrasp_collision,
1007,cylinder,0.005,0.25,45.0,0.0,21007,0,0.01445,0.25559961795806885,0.25658,0.07837,8,0,target_object,0,,,0.455,pregrasp_collision,
1008,cylinder,0.005,0.25,45.0,0.0,31008,0,0.01445,0.25466370582580566,0.24782,0.07702,22,0,target_object,0,,,0.455,pregrasp_collision,
1009,cylinder,0.005,0.25,45.0,0.0,41009,0,0.01445,0.2548098564147949,0.25114,0.07827,13,1,,1,0.02509,0.14874,0.6037,success,
